user_id	f	p	n
A3CG1J0LXNKM1H	30	1	2
A3A9E5TOOXOVXD	49	9	2
A3BHD5FUUU0AZ1	25	18	12
A31PLH4R7OY2OU	25	6	7
A3AKUO7F4CNITR	66	13	2
A3BU4X3WR0XGAN	4	4	0
A3CN9DKX4KENBR	11	4	1
A3AU6WKC81Y22C	65	5	3
A3D1O13V1QMTVC	29	6	2
A31UP10RQZS1W5	30	6	1
A3C1AFH1VX5VJV	14	17	2
A3C7NFTDG32FKC	11	1	0
A3F26MQYV4KTPS	35	19	1
A3F87HZTNMCU7L	36	15	3
A3DASC3RH1OJIZ	42	13	5
A3DN0KN86VMS83	20	1	1
A3FFOC68BRL6FO	90	3	0
A3B5290XQDO5YI	48	14	2
A3DS5AREACSS9F	42	2	2
A321HL4JXM8GRW	144	19	6
A3AHDR4F2J7YXX	92	65	13
A3DX8Z8OF5S2GO	41	2	5
A3W3HNZG7BK9O9	63	27	5
A3WTIFVRCWISW	47	3	0
A3CGHNW5QZKN82	75	3	10
A4950CEADXLAD	23	1	2
A3FRZ57D9TH2D3	4	9	4
A3E37WWHPUQ5N6	4	3	6
A3ARE0PZTCBWH8	7	20	1
A3G0C0VAUJJD1	8	0	1
A4C3IIV53RP8L	27	8	2
A4J3AX8QM49GW	13	2	0
A3G73T77LF03JK	4	1	2
A3E7GSS6MVSXTU	2	7	1
A4TVA3MWF6SMZ	41	2	1
A3BB7DN7TMPR8Q	18	15	3
A3ECFVA0B6YH79	29	4	0
A3EN0GW87P6FTK	9	1	1
A3GDPSFSU4PM5X	56	5	1
A3B04W1TFQ8ZL0	47	12	6
A3B8QC68CVM79R	6	3	3
A3INVHNCS10T1Y	34	41	3
A57JWK56OUKLZ	45	17	5
A3EUL7LI5UYE8P	89	9	0
A3CP676JXX90XE	7	11	7
A5EKUC02QJKWE	113	5	2
A3D6SNBZFVQBXY	10	0	1
A32BRFEK0EJHSB	94	39	8
A3DC7Y9HO0C457	46	10	5
A3IWOKKMMB18U8	104	27	2
A32LG1V858C6R	21	8	2
A3DO08YLT0DPGR	18	11	2
A3GM64N13BILUP	40	10	10
A3GQGQIWL9IU1C	54	3	2
A3BLP7LRNCAT2Y	73	32	4
A3DUK3A78XYVXC	84	3	0
A3BFDEBT5IV4UN	84	36	4
A5N60O5P83HSX	53	10	4
A3J01CV4XJ5V0A	40	9	4
A32RNVRS7KEV8A	42	7	0
A3JA02KPKAINSZ	14	3	1
A3BSRT55JM9251	5	5	2
A32WHWFVXDCGEC	67	7	1
A32ZQDBXM2VX9K	48	1	2
A3C17DXXR8GQSF	38	2	3
A338Q3WEAIL52S	8	4	3
A3GWVB80CNOSN8	135	20	9
A3E03DOMMQORYI	79	13	31
A3C6T9D3FXDUJB	8	3	2
A3CGFQ4NODHGK	4	2	1
A3CP555JRFTQN0	31	7	1
A33IE4VMNVDRY2	74	5	4
A3D4Y3JE9FZJ2D	37	3	1
A3E43CGZ847R52	38	7	5
A3H74UM0GHP12H	32	17	10
A3E9PBMPX5XA5Z	10	0	1
A3JHKGLEWL6TPS	50	6	1
A3EEJG4GBTMS6S	23	1	0
A33OX7XD1WW2YV	16	7	1
A3DBYDKFOCLEZE	18	13	0
A3ENZYRZXN2PTI	18	5	2
A33UKL10WR3NWT	15	1	6
A344CYLJBLPB8D	0	1	2
A5VBDBLXCQ6AD	119	31	6
A3EY1R054KLNF7	6	1	2
A3HD7M4B50KVE9	22	8	2
A64Z4LLVRUVWG	14	2	1
A3F75AOX7FXS9P	53	3	2
A6EP66B6GQ1AF	28	4	1
A3F270SNP9ZA8B	6	19	7
A6PUAA2QVIXL9	12	7	0
A3JQE8T2REH7G3	53	3	2
A3BVN2QBNPBHCR	108	30	2
A3C1VIZ56F7BNX	11	1	1
A3FBMVZMI62ZON	50	12	5
A6VI02LR3Z3BW	28	7	0
A73CNQ6K023RS	16	4	2
A7BV60HMAB7YF	17	1	1
A3K04FH6E3EB8	33	6	1
A3K5K6Y9JJBGHF	26	1	1
A3KE7EATZFE6NB	35	2	1
A7JAL0TT96UYC	28	3	1
A3FE2GUBM8JZ3G	21	13	6
A3C851870WVD5Z	39	7	2
A3CJ3DKELFXX59	22	2	0
A3KKV9HW87CKKO	15	7	2
A3CYFA2BBLYH9G	35	2	0
A3KS1O9LPJ9ES7	20	5	0
A3D8EJOXHDC0NN	0	1	0
A3HK65CAYLZI4E	131	21	3
A7PIMP89Y6CMK	4	8	3
A3FGL6OJNBWABI	41	26	0
A3FS7RKNKX00QQ	2	0	1
A819IIUWVDD64	21	2	0
A3G0SF6MHGAVDR	17	4	2
A3DHNX91TON5YQ	78	10	9
A3DNQVYEDVGH0F	26	11	8
A3DT8BG5WGB74C	9	2	1
A3G77LSZPLZ74U	17	2	2
A3DPTTNXDA4CPL	95	4	0
A3FKPBNI7UWQFW	71	30	8
A8BVDUJPYXCHE	115	11	1
A3FXU8GUBE2U7L	4	3	0
A3G337T0PJ3WL7	17	1	1
A3GE37LKX67QOB	66	4	5
A8LX4AF6AH2MR	36	12	0
A3KZTEUNNB20OY	51	24	5
A3L6NR8ZS7HLKP	10	6	4
A3LARU9A5RIHMO	17	1	0
A3HU9P6EJIM1GO	17	11	0
A8SPWGJW3YK9C	65	7	3
A90E5WHHGXQWL	15	1	1
A3GMSGI2PUA1S0	19	9	1
A3DV8QG69G4VY8	92	15	1
A349M9NF9PW7UK	85	15	5
A3GAC4G9ZQLVCO	25	6	1
A3E15IHMSDC8NC	11	2	1
A3GQWDBJF71OLC	33	8	1
A3E5G7MWRJFH5T	13	1	0
A3GHRWW5RS8J1N	17	5	2
A9BQYWJ4IZWNM	36	8	5
A3EBNCTAPU54FL	24	5	2
A3GX2EHRWPWSWE	73	12	1
A9H2TTMFKLJTY	37	7	3
A3GP9OWO4U1N17	75	7	2
A3I1J1K5Y8Q7PY	113	18	5
A3H87RDGD9FH8A	36	20	3
A9L3BUKDG2XNM	27	13	1
A9R7IN0PDGDR2	3	1	0
A3GUOAL2MF4IYT	104	6	1
A3H0N3TMCWMUHC	0	0	1
A3DZ2907IDX7ME	64	18	8
A9ZT866TYJZVO	16	8	2
AADLE7DA85OZ6	16	1	2
A3I95UNQOTB31O	43	7	5
A3II70HPMIFYK8	3	2	1
A3E3H54FAX08ZH	35	3	3
A34HL52AN3IZ50	126	32	4
AAKIGCBTT38JD	115	4	4
A3IOGYJUMMMWM5	57	14	5
A3H9QV7R4SQ3U2	111	3	1
A3LHQZXCE4UDCQ	26	21	4
AAQMWWN5UDJM5	60	6	3
A3HHV45EWXDAQQ	85	5	3
A3EH76UZCIWDJX	251	27	1
AB2WH3TZD6YNE	8	2	0
A3LRXCOLYOOG50	58	2	1
A3HO1YXCLXLTA4	67	3	1
AB5VJ063BOQK3	31	6	1
A3IWU3M47XQ2VA	56	7	2
ABDU2TVRRAMMX	8	1	0
A3HD7SVBY4JZOW	108	28	5
A3M3LG6NPRVSH6	13	8	1
A3HKUPXXH6HSSQ	15	2	1
ABM71MMZAD3DP	85	7	2
A34O3RT30Q2RST	22	10	16
A3EPBCFNEF8ZCV	21	10	2
A3HUKJV2SLF8OJ	2	0	2
A3I2BCQKBGGYFY	18	1	3
A3EZXHXZ9X4ADD	9	4	0
A3HVU14SQ05N2W	107	15	3
A34TPL085NZ0ZG	19	3	1
A3I3VHBIHODOVS	14	3	1
A3J21V8OISY05	74	7	3
A353CNGKBZGYGQ	5	2	0
A3MBENSVWGUFRK	70	8	9
A3I9GLO19EX6JF	48	31	5
A3E8OD9EKMMDEJ	105	16	3
A35BMTFRCHXGC4	111	11	4
A3ICVJQMZAGQV5	122	27	4
A3EDX7QZ4B5DPR	21	2	0
A3ENQCENR5ZL6F	93	3	2
ABSYIF0ONC2AF	161	16	13
A3IIAY157AVWVK	98	14	2
A3MIN293LT3B8R	36	48	5
A3IOUTH7F7BD6Z	36	1	2
A3JABB4NAPKLC0	50	14	13
A3IX0O9XF2U7QX	19	4	0
A3J31PWMJPRHQP	17	2	0
A3JCOY7YLPLDIN	14	2	0
A35LQUG2LMLYV8	114	35	5
A35R32TA60XD57	29	16	4
A3JI1ELQKBH8SH	110	4	13
A3IMMRZ9OLD17V	27	9	2
A3JI0XP54T2HQS	36	19	4
A3EV8JA23IUP7O	99	17	3
A3MRZSEI65B27	50	26	14
A3IT1MC5W7M9TJ	38	11	1
A35Y6G4RY3H20F	10	10	1
ABVYGB2TKBO8F	210	46	7
A3N3YTJVK5U8RH	29	6	2
A3F7XLGCTTUMWP	29	44	15
A3JRSDCNYGQTW6	53	10	4
AC4ROPT6A9R5A	14	3	7
ACF06068SI8RI	15	3	1
A3IY816NTUKAR9	103	8	2
A366JNHOWLQWQQ	148	18	3
A3F5O60ZB7XXT9	52	13	5
A3K21J840YZWZY	18	7	0
A3JR2BVFUXY3F8	52	6	5
A3J49NMUNPZAQQ	38	1	7
A3K9000PUD5S9G	56	15	2
A36GS0XV6BCYFU	83	7	1
A3KFHUHC0PFQUO	18	4	0
A3NEAPXJU4KWBZ	32	22	7
A3FELOX0G6G5UV	6	21	3
A3NINBG186OPM5	0	1	2
A3JEP8LHMGRMNH	14	19	2
A3KLDEKXJZNT13	67	12	3
A3NNKUPM8IUR54	11	6	3
A36MP37DITBU6F	88	22	4
A3O0QU9M0GQOG2	157	17	4
A3FMPT5IH0CJ50	74	29	5
A3O5GQYE23E0AH	9	6	4
A3FYXFPDF13UHO	5	1	1
A3K197FMG9JYGV	86	8	0
A36T7O3VIKVJQA	58	14	7
A3OC8ZG1S3OAVA	48	13	9
A3K86WZPAYL190	18	2	2
A3ONPJNQ0XKM9T	18	3	0
A3KEZUIV4LDAHW	24	1	2
A3KL8TSYS08GQA	3	2	0
A3KS25N1FXPB44	4	4	0
A3L11PHU4XMVIY	22	1	0
A3JN96R8ZQ4X0P	32	25	4
A374POWERPF1X3	28	12	2
A3P0CWH9BERLML	3	15	8
A3JVO72QW8R9VY	8	1	1
A3KUEXN9M9FOMH	158	15	7
A3L15NOTGRLZ2A	29	2	0
A3FD4I7CP3XW7R	0	1	0
A3L6TL91N44GZ9	61	4	2
A3FJZLG8RJCFHD	24	2	2
A3K43UM7TWLC6K	85	8	1
A3P76AFOG81IRS	12	12	12
A3PK39D3SXQ0VG	0	6	1
A3KDHL9JYL4P52	31	10	2
A3PRO8DMH38Y6Y	14	0	5
A37GTE7FVDZ2LU	43	11	2
A3KHK30FGXT9R0	9	2	1
A3FWNWSKYV47R2	113	17	3
A3KOXGH4LHOH12	34	1	2
A3PW6RXTHMPFHO	2	4	2
A3G3MUB8VLBXFJ	1	18	4
A3KWMKP3LTAYW8	20	3	0
A3Q3X38GXLRNOQ	115	24	12
A3L24YDCR8WRB5	154	19	1
A3GBOCNEQ8AAP4	46	6	2
A3QGL4W4KC6I45	34	20	5
ACM90BRKX73OG	23	26	7
A3QNLTZOZV8HWC	47	10	1
ACS3M6MUZPZ1I	67	6	2
ACWRAL4UXC1X5	15	3	0
A3G2DMLKUDFO5Q	120	19	6
A3GL4PHOHIZGBT	23	1	6
A3GPQL1BLE7Q33	1	1	1
A3L8XRYMLZZES6	90	55	11
A37N1PHDLNFB99	167	24	3
A3GAAAG9Y42XAU	28	15	8
AD6JJN2B865XH	31	11	1
A3L6S86HGO9OUW	218	34	16
A3LB0ER0XW9Y2N	58	8	1
A37YJCNKM3NDPK	52	3	6
A3LI37XOSZIA8L	48	8	1
A3LSLNLI2RJY6U	0	0	1
A3M3WEFVJJY763	31	5	2
A386LT295RB0I6	11	18	2
A38BR5HBO4KCP6	8	1	0
A38H3I7V06XAIM	11	1	2
ADEJYIFDD1QGL	91	8	3
A3LDG3K4M0HDSA	15	45	10
A3LJ1NVPR8NQPE	44	1	1
A3MCIFXE7SNAX8	89	6	8
ADHDS180OYP8R	18	9	0
A38LTDZW603GO3	10	2	2
A3LFHTJ7JPXJ28	139	24	3
A3GVOPJWXAJ1WD	81	21	4
A3MKWRNTFK457F	1	1	5
A3LSUKN4IFS6VD	3	7	3
ADNU7U0QJ9M5	21	1	2
ADYBSR7MTCC3B	13	0	2
A3MX3VZIAGB0A	15	3	2
A3LL0U6E3QK34A	31	14	1
A3GHRM44RR4RJ1	62	25	19
A3GNELWOGS9CZ	12	1	1
A3N4I2KRSMACW8	73	6	3
A3H4IJ9QONM0JK	108	7	2
A3NEZCDX1BQ09O	1	0	2
A3HCAO9SZXLW6U	48	2	1
A3QSM5XHPL1T6Y	82	28	3
AE75Q9VVBK4ZG	144	4	13
A3HJFN4VX1I802	24	4	1
A38U3JIQWUON8P	28	12	5
A38Z9PWMK4A6GJ	11	5	2
A3947TAS2670M1	32	8	2
A39DEB2LAKFH28	1	0	1
A3M4H8TYA4N69F	71	18	2
AEFX9KVGS1AN7	34	6	5
A3MECYYIZJA8JJ	13	2	2
A3MLA3EQ1PBFJ3	19	1	0
A39KP44N5IX11N	5	5	2
A3NIU8O31SVXP7	23	26	3
AEMQN7LRKOWHG	37	5	2
A3QZU3A1L17O3M	176	29	9
AETNZS2BIT3PA	36	2	1
AF0TR17I2RG8Z	1	1	0
A3GSVI1N2N2465	2	13	1
A3N10BNVX9BV65	8	4	0
A39SNYP5X8ED7Q	18	8	5
A3RAZ16FFW39ME	22	5	4
A3RK3GX35DBU2V	144	8	2
A3LY5FW9I1QJ5N	55	31	2
A3GZQWDVKFR0CO	38	6	3
A3A0RFP8AL9GXO	44	16	5
A3HTJCBIBFC7T1	26	27	5
A3M6B64C6K8SJ1	73	13	4
A3I14I2QREQL89	25	5	1
A3N6UM9I1YD2C6	248	12	20
A3RUQO10JKY9NT	174	11	5
A3H9NI5FUXYATL	7	8	2
A3MG6ECEYK0KYM	60	4	3
A3HHGCM4L7XEDU	84	1	2
A3NNQL8PGWP33S	147	29	4
A3MNRH0XUBYIXK	45	5	3
A3O1PMX2OQDEZT	44	2	2
A3O7G0IEJPQAAR	7	1	1
A3N3SGREDT067F	11	1	2
A3NBL4D6WXDJV6	33	2	1
A3ODB12PXWDHHA	18	3	0
A3S2V2V0TO1H62	35	7	0
A3SABELGSB5GHB	15	2	3
A3OP4JB7NB9NJA	51	10	2
A3SFPAKTI4GBYD	45	3	3
A3HNLSMPDP9JT5	24	15	1
A3SJ998G6NOYMF	31	6	0
A3NHRA7WNL9I8N	18	2	6
A3A7OMD3UK0SRI	35	12	2
A3NKRZ6TD39578	1	0	1
A3SX9Z4B7ITT74	36	5	1
A3HVP43XIEI6RC	14	1	6
A3NP0PRP1HHCBV	55	5	0
A3P0IDN2BTGNLQ	70	16	3
A3P804XX3M8FI0	28	1	1
AF7DUY08T2J87	114	29	7
A3AJIDYRTJL7RE	130	17	5
A3O3AF4QKL5M2W	4	8	2
A3I7YI4NMP6SV8	59	11	5
AFCE83N6P21G4	10	2	1
A3T834H1TTR5PA	5	23	3
A3ATYXUIKAJH78	26	3	2
A3OB0CZ1B4UR5V	10	5	1
A3I3CQ0Y9472FA	100	20	4
A3PKTO0UJJJ8BS	79	27	2
A3B3Q6WVCMAW5Q	9	3	0
A3PROHSSHBO3KO	14	3	2
A3TKTCS56PBAP2	31	6	3
A3ICTDGDPJUEHB	9	14	3
A3OJ0WYK0XRVOB	32	8	4
A3ILK6JCNCPD	20	1	2
A3PXHENWX4ODCZ	61	3	1
A3NFGH2WJHKLYR	4	20	8
A3Q595ILFD7A00	3	0	1
A3QHBDXOVQ5JHD	5	2	2
A3BA9VY8VEZVPU	64	19	4
A3NJJHLOLF5FWP	33	4	1
A3OU1VXFHXX0BD	59	13	9
AFITFTAG0FKG4	161	3	27
A3NNYXT2Q26KL5	53	4	1
A3BI73JNOJA2HN	6	5	2
A3BU8X3RPBSUZI	34	0	1
A3O2K0JXJN9GRD	10	3	0
A3TSQVDK4TZ1VD	127	16	32
AFV7OJRADY01R	34	13	4
A3IHBZ11SOGZQ8	56	20	4
A3O886DD5BZO8O	106	7	1
A3INNQQWYSLJSB	21	1	1
A3TY7CY1EVR0QI	22	5	2
A3IQQJPGZ2RDN7	169	27	8
A3IVWY5XU2V7OT	98	8	1
A3IXPWIYZJRKP7	8	6	1
A3P4UBKIPJ0XLJ	129	22	3
A3OEAHC8V53PUL	5	5	1
A3U4GERQ5CL6VK	27	9	2
AG0FZHMZHX4NA	13	1	5
A3J4330F1DQJGP	59	7	2
A3C1VFCKWJE3S9	33	13	4
A3C7U3N4KXD3MV	0	1	0
A3QNX5KWHDV0GD	76	27	5
A3CHVZLC5SXK52	27	5	1
A3OPUUIJGT9R2P	31	8	1
A3PDXZ9UWEZBVG	23	3	1
A3QUDM4IN77X2W	91	9	1
A3P32TL65NB02O	44	2	1
A3JEL7D1IWRRA	6	3	0
A3R061XZQZI70H	10	3	0
A3RCIIBZZMQT09	2	1	0
A3PPLH5DL6DHN7	28	7	2
A3PUPEC7HJMIWT	89	3	1
AG8E1FH8VVNOX	202	14	1
A3Q1BMR4RY9VLA	16	3	2
A3CSZJBRVUMRDK	21	3	2
A3JLXHPOP79DG2	3	11	3
A3JSR2OCUDANOY	1	0	1
A3P9BQU9W0IRXW	11	3	4
A3QDUJ7VIE3NR	49	20	4
A3IYSXWUHI6P23	101	15	3
A3RL9421UTAP4P	4	4	0
A3J80QS8H6NTFB	2	0	1
A3K2DKNUGVTTPA	16	10	0
A3QLTVYLBB0DYT	41	6	3
A3D7MHV6FTCKW7	97	19	2
A3KCW9ENWLEHI3	63	7	1
A3JHFOZ4PM4478	46	5	1
A3KH8YJTOT9SKI	13	3	1
A3PLG21HTPF1LN	30	11	4
A3PROSACMGCG4J	1	0	1
A3QQB445VTNQDA	54	12	12
A3JP5HMLSBWJRF	57	8	1
A3DGJMO6VPG6FJ	42	12	2
A3RVX15A1VSG8Y	10	23	5
A3DO61ZDJHDYTC	18	4	0
A3UCBB9XD1SVK0	164	35	7
A3S34GYVF06IIY	50	8	4
A3UM6TEYKJP27S	18	1	0
A3QUZG4J7L8D4K	42	12	3
A3R3WSSEIC46KT	56	3	1
A3UVJ9MTY877ZW	13	8	0
A3DUY274T33Y7X	86	12	0
A3SAI1B691JLQQ	74	7	0
A3SFWMA94P5KPH	13	2	0
A3E11S7MX4M50B	24	1	1
A3V86NYBVOYYI8	2	3	1
AGIO6BKKS1BUP	41	20	4
A3RFHEA8DQD6IK	73	2	3
A3VE1PIQPGZT36	15	8	1
A3RN18NMDXVAAY	56	2	1
A3S0KYDLS2CMVY	5	1	1
AGQ5S063W47TI	5	5	2
A3PYAKA7270DI3	33	12	11
AGY0SBMDBCQ0	11	2	1
A3SLMF7XFN109	20	12	2
A3Q7NRV8OKSYOT	34	4	2
A3VJBSOKVU57R5	60	19	3
A3QHDQK0S9JC2M	95	17	1
A3VRF0TE9FWKLU	4	2	0
A3SYG0AVVZ1GYO	8	22	2
A3KOFEXASZW5MC	46	21	2
A3T98EPIIB4WO5	16	1	1
A3KVLDOMFORMYD	35	2	0
A3QO4VXCK8HLU9	32	5	7
A3S75QQLGAOOAO	10	6	1
A3W2YA9JG7IXK5	14	3	1
A3QUNZCQ6M6S97	37	2	2
A3E4KN9Z5UI9N5	162	20	3
A3R0HW4BWFT8YM	0	1	0
A3L1S8MJRO28W9	21	3	2
A3E9UALAUA2UEU	26	4	0
A3L8UW3RFMUOCF	6	4	0
A3W49QCJ1WFQYR	27	6	1
A3RDGQ1S04HJVE	12	10	1
A3EG9KPDZXL9OO	12	2	1
A3RLH254EBGJPA	67	10	1
A4595CQMTUX04	9	5	1
A3EOKWEOZK5VFR	16	10	0
A3JZOITOIP90EW	63	41	7
A3K53DT7HNM78D	17	1	0
A3RXADAS0X49O3	13	3	1
A4AWIXZ51GXMY	55	8	0
A3LF9IM0WPX6SF	30	11	1
A4EZE8SLP1SUL	32	3	2
A3SDW7WS3YCCI7	142	3	4
AH1R6TSMBZL4U	37	27	3
A3EZFIDAKWQG7J	27	6	1
A3S3VSXEFXBMRC	40	27	3
A3LKC8PDW9QEOH	58	8	1
A3SB4YZXBXZG91	11	2	1
A3SFXEC33U9N5D	0	2	1
AHCGHCE06A7ZY	17	6	2
AHOJK4NI26MFU	10	4	0
A4N5W2DULYNTP	17	14	3
A3SIJ2IXS7EGS2	23	4	3
A3SO3D1I14VAC8	56	16	4
A3TMM0LPFCLDCS	66	21	4
A3F7USIDJBR8WU	38	23	3
A55LR5L4EIWBV	15	15	8
A3TT6A8O20RN4A	54	5	6
A5BKXNOOWTJKE	14	1	0
A3T0C9I6XHV1TD	45	7	6
A5LPCFP1UDV7Y	19	2	2
AHT55KXRUB3N5	122	18	4
A3KDUU6CA6FIDA	11	21	8
A3T9GYCTE6Q1HI	67	1	1
A3SQ5LPFC4WTY9	52	7	1
A5SO1DV5DD508	90	12	3
A3TNO2V21Z9GA7	6	8	9
A3TW4W40RKIFLT	22	8	0
AI1C008SKNWE3	34	12	4
A3TZQNYSL8SZFM	59	3	1
A3KJS0TGYIX2O1	75	13	6
A3KRFVK7EAD81M	34	1	3
A3KYZTDF1T3OEF	1	6	1
A3FE8FQPQPONAW	31	24	4
A3TZ7FA64V6OLI	193	25	8
A601TLJMZ9CZN	64	52	7
A3U5H42MWCQV66	14	1	0
A3UE9U4TSR56X4	42	4	0
A3FM50EYTBFW9A	101	10	1
A3UNP75ZFX89ZQ	14	0	2
A3FYHLMEBE01CE	0	3	1
A3UWXSC6FPLG4C	83	3	1
A3L5X4KHX4F4ZO	16	9	2
A3LAJSUX5JKJPY	30	1	0
A3G3JAEV0B0VQ6	24	1	3
A3LGKS645ND609	78	1	1
A69HYH0WTJYLQ	6	6	2
A3U5Z6UTIJ8FZ9	72	27	3
A3T767O02CHFN1	141	17	7
A3V8OWSQ21W4IZ	128	16	7
A3LNM3MHMLQ69N	12	1	2
A3UFO44PG8GR85	69	11	2
A3M0TM23X0AVJS	7	2	0
A3M6YG5D9N3K8G	20	2	2
A3MHDKETMSF269	21	2	3
A3VF1U85BV3YAO	11	4	1
A3GAUXNVGNA9CM	47	3	2
A3VJKM8V9V69P8	23	1	1
A3USV9WPL61KPC	7	5	4
A3MROUP3OMGIM5	157	10	2
AI9ZL7F6SS3KO	148	29	3
A3N3U3AVEDH462	81	8	3
A6LUXI8I8BU6P	179	24	3
A3UX4H4G2XXCV2	18	12	2
A3NCGDA0Z43J4A	49	5	3
A3LW6FZ12WUX2A	158	35	17
A3M5L5YK8XCV8E	18	3	2
A3MFK4K24X79X8	9	2	1
AIJ0DEHA822CS	43	9	5
A3MMBQ8LQO8L5Q	29	5	2
A3GIX6EJFNZGIZ	7	9	2
A3N333FG82Z4T2	15	7	0
A3NBGLQXDHE4I3	5	4	1
A3GPBLYWBJ265I	7	6	1
A3GVM60KVBGC6A	14	2	0
A3NIA5V05CYR04	75	9	0
A3TGHK20ZKZFRP	148	15	7
A3H2U6SQYSRRZS	17	3	1
A3NHNVFYL3B7KU	1	2	2
A3NM4Y6ILR3SV9	60	10	1
AIRQJLZRQWJ2M	74	16	4
A3HAIZKSF5M6R6	83	7	0
A3NK49TC51DTP8	49	2	1
AIYO6FQ94RZLJ	21	3	1
A3V95O7ANPFG0Q	104	28	6
A6T098A9B0GZC	120	20	11
A3NVEO3TAAT1NY	17	1	2
A3HHV4Z9ISFY98	14	6	1
A3NOB5U9H1OB19	23	4	0
A3VFB4QU4VIUZ7	56	2	0
A3TRWCKDLYECZ2	81	8	3
A3O34Y6E3NR9UN	10	5	1
A7064C7ODSX1G	12	10	3
A3VLXCPFPLNV6K	40	2	2
A3OAI9SKT0DGLZ	20	1	1
A3TXEZ5BLIB2CV	37	12	3
A3O5ASFUXC32UA	20	8	3
A3VUW81EYX6LIP	8	2	1
A3W3DO13IKWJ9Q	6	1	0
A3OIM25YFT4SHD	21	3	6
A3W4VYBNVB6WZR	25	5	3
AJ46ZEGKZZD54	1	3	0
A3VS1TUOO2Z03K	110	17	10
A77W98RBV32W8	10	5	3
A7I4B28V59EI9	7	6	2
A3OQDXDF1U4HW9	69	25	1
A3OBW7ZP7B1Y1N	58	7	4
A3P3Q1WODHBGSW	13	3	1
A7N23UHI2N8CY	52	5	0
A7USMNHNFNX04	18	2	1
A3W38ZRBHIAW7O	35	8	2
A3PAWIPIGMQUOB	23	6	0
A3U2888Q4A03RD	56	11	2
A3U8NMIMKMGQ9J	5	3	3
A3PO6GNRMO7M5V	38	3	2
AJFCY5H6KJ5QE	111	22	3
AJN0HSK2LR7KF	2	2	0
A3UJBPHRC1NN67	2	21	1
A46KC23NF7P4E	162	18	13
A8BHUCQTGUKZU	7	12	8
A8JZZ9I8AT7WH	77	2	0
A3W4QDS6ZMHJYU	133	7	2
A3ONCOK36KPOV8	217	19	4
A46D3SQ37NIYO	10	1	2
A3HP9JNRHOA5CW	263	9	6
A4BYIJ4GH93BP	33	6	2
A3UV46APEB3LNA	79	1	2
A3OY1IKJKJTHNJ	33	9	2
A3V5K4OA5VNGVW	55	8	2
A3P67R5U3N99HU	8	1	0
A3HY7HC3O457GE	4	7	2
A3I7U79E8VM3FB	86	3	1
AJU1HJ99BL593	51	9	9
A3IGML3CI0OOI1	39	1	1
A4GMSYCJTYOL7	39	13	2
A4NP1GKYF6G9K	21	0	1
A56NDRBQ0Y8UX	3	3	0
A3IN20KJPDTFGN	7	2	2
A3IUYAE9HLH2MM	46	4	0
A4BK54P0D1GOS	88	22	6
A3IYON9XMLBDXV	3	4	2
A3J6BMK5ET9P9L	52	2	1
A3JH1D4JBOBSYE	19	2	0
A3JOTM2PQ0MB4I	9	1	0
A3V9QQMNQFUCNV	199	11	2
A5E5QRM74JPOD	26	16	2
A5MU6U6CGK1HE	16	1	1
A3PHFR4M1JN5YD	39	20	8
A3PRIHG2O2FRVL	7	0	1
A3VGKNWVGCPOOU	21	5	2
A4GI4654JA8NK	42	8	3
A4NH7DNTR2EHP	11	3	0
A3VMUTWNW0QPPV	79	2	0
A55XUFH8Q063J	38	3	0
AJZPPJ2TINY20	22	8	2
AK7BHP6ZP6ANA	90	1	1
A3W09W96KMK7HG	39	10	14
A5DO17VEVBMBA	128	11	2
A8QYINCRYLLG9	78	28	1
A5MAEZ9JGL6WE	5	3	0
AKAYC3RVTG9I5	62	0	3
A5V97TZZOSUUK	9	13	4
A3JYAPO496COOF	80	15	2
A3W43ZV9NIVHCE	53	21	8
A3K50TWBD1095L	38	2	0
A5UONE4958A1F	63	12	1
A610V14Y6JX9K	53	3	0
A8WROUBO9H0ML	36	4	1
AKHZW9I3P81RA	88	19	9
A96WA5P2WC5WQ	7	0	1
A41JLTFLYGQ37	3	4	0
A6A2ANBK76EV2	66	10	1
AKSVXG2S6OLQE	43	2	1
A49XKHJTVWQBM	12	3	1
A4DHSU93ZRGL9	14	1	1
AL4CLF8QGTD0	24	11	2
A4KKOM6A1NWUL	22	1	3
A63WQNQ8DAQ1L	6	1	8
ALD6YUKZUQ9LT	39	5	1
A3PTOYW3XDY0ID	24	17	5
ALPALH55CZDBP	25	1	2
A3KDO3XV0MK1GX	77	17	2
A3Q0MBEZL88N8L	17	0	1
A3QCNABNJWJITP	3	1	1
A51P50H3AR2Z8	55	3	0
A3KIVEZAJMFK8C	0	2	1
A3QLP6XM9GEH8A	45	3	2
A6M441DQ7HL09	11	11	3
A9DXT4NZP2Y11	148	13	2
A3QQ7Q0HUSBO1P	9	13	1
A6E6MT241WIVB	61	4	2
A6NOK4XE2ZJSK	14	1	0
A6V7Q84NS6WMF	20	1	1
ALWE2145EZ5FF	30	4	0
A3QUTP3HTNI621	3	2	1
A3R1UE4M0MJAJT	19	1	1
A6TGXURZ5635Q	173	18	2
AM2Z01O9FQ5F1	55	5	1
AMAZJD40RGRI4	13	1	2
A70CWRRBC9K8I	58	5	5
AMGFNYD2F2BRL	98	3	1
A598U97VH0L7	9	17	5
A3RDUK13MBQYW7	76	5	1
A788V1MC6N3SM	26	9	4
